agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,calls,accounts_called,total_duration_sec,avg_duration_sec,attributed_successful_payments,attributed_recovery,paying_accounts,recovery_per_call
AGT0000198,EMP00990,Priya Mehta,VND0000011,T1,INACTIVE,2024-04-12 08:00:10,2026-01-15 20:35:41,85,85,37377,439.7294117647059,3.0,183071.38,3.0,2153.7809411764706
AGT0000709,EMP00777,Ananya Rao,VND0000005,FIELD,SUSPENDED,2024-02-28 08:46:45,2025-06-23 18:18:25,87,87,43171,496.2183908045977,1.0,24736.82,1.0,284.33126436781606
AGT0000246,EMP00429,Rahul Verma,VND0000014,FIELD,ACTIVE,2024-07-16 03:49:17,2025-09-22 16:09:40,81,81,37587,464.037037037037,4.0,287072.63,4.0,3544.1065432098767
AGT0000550,EMP01051,Rahul Verma,VND0000008,DIGITAL,INACTIVE,2025-07-05 03:46:17,2026-05-26 06:19:26,91,91,42252,464.3076923076923,3.0,173453.58000000002,3.0,1906.0832967032968
AGT0000256,EMP00967,Priya Mehta,VND0000011,T2,SUSPENDED,2025-04-20 20:03:55,2025-04-13 01:34:03,96,96,41340,430.625,2.0,83982.36,2.0,874.81625
AGT0000829,EMP00971,Neha Singh,VND0000015,T1,SUSPENDED,2024-05-20 02:06:41,2025-02-01 12:21:10,109,109,49982,458.55045871559633,1.0,139423.43,1.0,1279.1140366972477
AGT0000727,EMP00044,Rahul Verma,VND0000004,T3,ACTIVE,2025-04-10 07:49:59,2025-01-10 14:12:41,86,86,44017,511.8255813953488,0.0,0.0,0.0,0.0
AGT0000634,EMP00706,Rohan Patel,VND0000001,T1,SUSPENDED,2025-01-12 00:02:32,2025-09-21 20:35:04,87,87,43742,502.7816091954023,3.0,342586.21,2.0,3937.7725287356325
AGT0000343,EMP00483,Rahul Verma,VND0000007,DIGITAL,INACTIVE,2025-01-07 13:30:29,2025-10-05 11:51:20,84,84,35724,425.2857142857143,1.0,66385.83,1.0,790.3075
AGT0000131,EMP00173,Neha Singh,VND0000011,T3,SUSPENDED,2024-09-28 02:27:32,2025-11-24 02:36:54,95,95,45710,481.1578947368421,3.0,212306.34,3.0,2234.8035789473684
AGT0000107,EMP00594,Neha Singh,VND0000004,T3,ACTIVE,2024-06-15 17:35:52,2026-02-24 01:22:58,87,87,37474,430.735632183908,2.0,119576.69,2.0,1374.4447126436783
AGT0000382,EMP00771,Sneha Das,VND0000013,FIELD,ACTIVE,2025-06-01 03:00:07,2025-05-19 22:36:26,93,93,42385,455.752688172043,0.0,0.0,0.0,0.0
AGT0000519,EMP00855,Vikram Shah,VND0000013,T3,SUSPENDED,2024-11-11 05:04:24,2025-01-20 04:11:25,82,81,36199,441.4512195121951,1.0,1578.35,1.0,19.248170731707315
AGT0000048,EMP00270,Rohan Patel,VND0000011,DIGITAL,SUSPENDED,2024-05-19 06:18:16,2025-05-26 18:56:26,76,76,35971,473.30263157894734,2.0,78737.41,2.0,1036.018552631579
AGT0000689,EMP00050,Priya Mehta,VND0000004,DIGITAL,SUSPENDED,2025-10-23 20:16:05,2025-04-15 04:54:57,86,86,39825,463.0813953488372,0.0,0.0,0.0,0.0
AGT0000328,EMP00877,Priya Mehta,VND0000013,T2,INACTIVE,2025-11-22 09:22:49,2025-05-19 22:10:39,110,110,49750,452.27272727272725,3.0,284400.37,3.0,2585.457909090909
AGT0000186,EMP00210,Aarav Sharma,VND0000003,T2,INACTIVE,2025-05-29 00:44:19,2025-03-26 22:21:21,89,89,38716,435.0112359550562,1.0,100175.08,1.0,1125.5626966292134
AGT0000307,EMP00552,Rahul Verma,VND0000015,T2,INACTIVE,2024-12-05 20:49:41,2025-05-11 15:15:48,79,79,34731,439.63291139240505,0.0,0.0,0.0,0.0
AGT0000662,EMP00734,Priya Mehta,VND0000012,T2,INACTIVE,2024-08-10 12:28:34,2025-01-26 15:49:39,89,88,43396,487.59550561797755,2.0,154245.84999999998,2.0,1733.099438202247
AGT0000196,EMP00442,Rohan Patel,VND0000012,T2,ACTIVE,2025-10-14 22:17:02,2025-01-21 14:37:50,70,70,25437,363.3857142857143,2.0,68781.03,2.0,982.5861428571428
AGT0000998,EMP01075,Pooja Nair,VND0000011,T1,ACTIVE,2025-11-20 10:58:51,2025-02-05 00:11:11,86,86,40328,468.93023255813955,1.0,98309.82,1.0,1143.1374418604653
AGT0000624,EMP00138,Amit Kumar,VND0000008,T2,SUSPENDED,2025-02-27 08:10:27,2025-04-13 06:14:15,87,87,37841,434.95402298850576,3.0,97603.6,3.0,1121.880459770115
AGT0000381,EMP00968,Neha Singh,VND0000004,T1,SUSPENDED,2025-05-03 02:27:53,2025-07-20 07:01:28,94,94,46360,493.1914893617021,2.0,157087.68,2.0,1671.1455319148936
AGT0000365,EMP00569,Pooja Nair,VND0000006,T1,ACTIVE,2025-06-26 02:33:49,2026-02-21 00:34:55,84,84,38073,453.25,0.0,0.0,0.0,0.0
AGT0000414,EMP00274,Priya Mehta,VND0000008,T2,SUSPENDED,2025-06-01 16:42:50,2025-02-21 16:55:10,85,84,36968,434.91764705882355,2.0,82615.06,2.0,971.9418823529411
AGT0000022,EMP00842,Rohan Patel,VND0000011,T2,ACTIVE,2024-12-24 18:38:57,2026-05-18 07:18:05,71,71,32263,454.40845070422534,4.0,380243.93,4.0,5355.548309859155
AGT0000734,EMP00993,Ananya Rao,VND0000009,DIGITAL,SUSPENDED,2024-02-22 16:05:51,2025-02-03 08:02:08,82,82,38132,465.0243902439024,0.0,0.0,0.0,0.0
AGT0000715,EMP00302,Pooja Nair,VND0000003,FIELD,INACTIVE,2025-06-29 19:08:21,2025-02-25 21:16:49,77,77,39847,517.4935064935065,0.0,0.0,0.0,0.0
AGT0000597,EMP00331,Vikram Shah,VND0000015,T2,INACTIVE,2024-06-13 02:12:14,2025-09-06 04:12:46,80,80,37258,465.725,1.0,16936.79,1.0,211.709875
AGT0000154,EMP01063,Ananya Rao,VND0000003,FIELD,INACTIVE,2025-05-02 00:14:09,2025-07-30 13:26:28,77,77,38372,498.3376623376623,3.0,271978.2,2.0,3532.1844155844155
AGT0000065,EMP00327,Aarav Sharma,VND0000012,DIGITAL,SUSPENDED,2025-01-07 14:51:04,2025-09-12 16:54:28,90,90,40379,448.65555555555557,2.0,106915.73999999999,2.0,1187.9526666666666
AGT0000406,EMP00958,Pooja Nair,VND0000015,T2,INACTIVE,2025-06-06 23:10:00,2025-08-28 22:59:11,94,94,41173,438.01063829787233,2.0,138041.74,2.0,1468.52914893617
AGT0000090,EMP00199,Pooja Nair,VND0000009,T2,INACTIVE,2025-03-11 05:46:26,2026-05-21 01:08:15,97,97,46606,480.4742268041237,7.0,621540.67,7.0,6407.635773195877
AGT0000507,EMP00632,Neha Singh,VND0000001,DIGITAL,ACTIVE,2024-01-09 08:20:08,2025-05-07 19:41:06,68,68,32023,470.9264705882353,1.0,69899.52,1.0,1027.9341176470589
AGT0000761,EMP00575,Pooja Nair,VND0000001,FIELD,ACTIVE,2024-12-26 11:41:52,2026-01-31 03:52:14,77,77,38241,496.6363636363636,0.0,0.0,0.0,0.0
AGT0000099,EMP00004,Sneha Das,VND0000004,DIGITAL,INACTIVE,2024-12-04 23:38:35,2026-05-17 09:46:04,104,104,48363,465.02884615384613,1.0,122573.79,1.0,1178.5941346153845
AGT0000980,EMP01048,Rahul Verma,VND0000010,T3,INACTIVE,2025-06-01 08:50:11,2026-06-18 05:29:03,100,99,43937,439.37,1.0,63052.43,1.0,630.5243
AGT0000457,EMP00496,Sneha Das,VND0000015,DIGITAL,ACTIVE,2024-11-08 00:05:32,2025-02-01 05:44:30,89,89,42290,475.1685393258427,4.0,388333.14,4.0,4363.2937078651685
AGT0000082,EMP00910,Ananya Rao,VND0000012,DIGITAL,INACTIVE,2024-08-25 08:46:39,2026-04-22 16:21:13,101,101,43547,431.15841584158414,2.0,122386.67,2.0,1211.749207920792
AGT0000284,EMP00472,Rahul Verma,VND0000004,T1,SUSPENDED,2024-08-21 02:06:11,2026-02-28 19:18:45,81,81,36707,453.17283950617286,1.0,6906.67,1.0,85.26753086419752
AGT0000069,EMP00136,Sneha Das,VND0000013,T1,INACTIVE,2024-06-04 15:47:01,2025-09-15 04:55:28,67,67,32143,479.74626865671644,0.0,0.0,0.0,0.0
AGT0000913,EMP00141,Rahul Verma,VND0000005,T3,SUSPENDED,2025-11-03 10:23:42,2025-04-07 11:28:57,100,100,46736,467.36,3.0,194757.46,3.0,1947.5746
AGT0000543,EMP00632,Sneha Das,VND0000003,T3,ACTIVE,2024-04-15 19:14:41,2025-01-20 10:20:49,75,75,39932,532.4266666666666,0.0,0.0,0.0,0.0
AGT0000318,EMP00874,Priya Mehta,VND0000006,FIELD,INACTIVE,2025-01-05 07:09:53,2025-01-18 03:58:26,100,100,44096,440.96,1.0,130186.67,1.0,1301.8667
AGT0000753,EMP00383,Pooja Nair,VND0000007,FIELD,ACTIVE,2024-04-07 00:43:07,2025-08-11 10:12:44,86,86,33825,393.3139534883721,3.0,201004.51,3.0,2337.2617441860466
AGT0000883,EMP00880,Aarav Sharma,VND0000009,T1,ACTIVE,2025-03-03 03:18:51,2025-03-14 09:30:08,74,74,36150,488.5135135135135,1.0,83133.92,1.0,1123.4313513513514
AGT0000768,EMP00395,Vikram Shah,VND0000012,DIGITAL,INACTIVE,2025-06-02 13:11:12,2026-01-07 00:47:59,88,88,41277,469.0568181818182,0.0,0.0,0.0,0.0
AGT0000327,EMP00837,Amit Kumar,VND0000014,T3,INACTIVE,2024-07-19 00:27:45,2026-02-02 13:25:41,96,96,42492,442.625,1.0,61015.62,1.0,635.579375
AGT0000246,EMP00424,Rohan Patel,VND0000007,T2,SUSPENDED,2024-03-26 01:31:08,2025-01-25 23:22:36,81,81,37587,464.037037037037,4.0,287072.63,4.0,3544.1065432098767
AGT0000614,EMP00971,Rahul Verma,VND0000011,T1,ACTIVE,2025-02-20 01:11:22,2025-01-31 15:42:03,67,67,30824,460.05970149253733,0.0,0.0,0.0,0.0
AGT0000707,EMP00905,Sneha Das,VND0000001,T3,ACTIVE,2025-10-06 10:56:53,2025-03-30 04:57:35,113,112,51798,458.3893805309734,2.0,252494.07,2.0,2234.460796460177
AGT0000992,EMP00140,Rohan Patel,VND0000013,T2,SUSPENDED,2025-04-17 20:18:14,2025-06-06 23:36:19,85,85,43789,515.1647058823529,2.0,162899.49,2.0,1916.464588235294
AGT0000769,EMP00349,Aarav Sharma,VND0000010,T1,ACTIVE,2024-11-18 18:35:52,2025-06-22 05:00:14,94,94,46174,491.21276595744683,2.0,124498.34000000001,2.0,1324.450425531915
AGT0000057,EMP00107,Rahul Verma,VND0000009,T2,ACTIVE,2024-12-18 15:54:16,2026-05-23 07:16:37,92,91,46640,506.95652173913044,0.0,0.0,0.0,0.0
AGT0000647,EMP01018,Sneha Das,VND0000014,FIELD,INACTIVE,2024-11-21 12:10:23,2025-02-12 03:14:28,102,102,45820,449.2156862745098,1.0,120945.73,1.0,1185.742450980392
AGT0000534,EMP01037,Pooja Nair,VND0000007,T3,SUSPENDED,2024-09-09 18:17:21,2025-12-16 01:54:16,90,90,38829,431.43333333333334,0.0,0.0,0.0,0.0
AGT0000855,EMP00064,Neha Singh,VND0000006,T1,INACTIVE,2024-04-29 23:37:14,2025-07-26 06:26:02,87,87,38182,438.8735632183908,1.0,110584.73,1.0,1271.0888505747125
AGT0000485,EMP01087,Pooja Nair,VND0000010,FIELD,ACTIVE,2024-07-26 05:43:17,2025-03-02 13:15:14,76,76,36635,482.0394736842105,2.0,69723.53,2.0,917.4148684210526
AGT0000462,EMP00918,Neha Singh,VND0000004,T1,INACTIVE,2024-01-12 16:13:21,2025-12-03 02:20:47,76,76,34970,460.13157894736844,0.0,0.0,0.0,0.0
AGT0000007,EMP00610,Rahul Verma,VND0000009,T1,SUSPENDED,2024-07-12 07:31:21,2026-03-20 06:56:26,79,79,33338,422.0,2.0,181954.72,2.0,2303.2243037974686
AGT0000779,EMP00147,Pooja Nair,VND0000005,T3,INACTIVE,2025-11-03 02:29:06,2026-07-30 19:14:21,81,81,33139,409.12345679012344,7.0,421654.94,7.0,5205.616543209877
AGT0000863,EMP00702,Amit Kumar,VND0000011,FIELD,SUSPENDED,2024-05-13 18:14:40,2025-01-15 03:11:09,84,84,36351,432.75,2.0,152717.03,2.0,1818.059880952381
AGT0000952,EMP00741,Priya Mehta,VND0000004,DIGITAL,ACTIVE,2024-12-28 02:10:14,2025-01-30 23:31:18,71,71,31293,440.7464788732394,0.0,0.0,0.0,0.0
AGT0000884,EMP00706,Pooja Nair,VND0000008,FIELD,ACTIVE,2025-02-03 15:26:48,2025-11-02 06:09:21,83,83,38052,458.4578313253012,2.0,143386.26,1.0,1727.5453012048195
AGT0000764,EMP00620,Ananya Rao,VND0000007,DIGITAL,SUSPENDED,2024-05-09 23:33:43,2026-02-24 10:36:10,82,82,38927,474.719512195122,2.0,219125.2,2.0,2672.258536585366
AGT0000475,EMP00804,Pooja Nair,VND0000005,DIGITAL,SUSPENDED,2024-06-07 20:18:57,2025-02-12 14:52:55,89,89,37118,417.0561797752809,1.0,125239.33,1.0,1407.1834831460674
AGT0000967,EMP00134,Rohan Patel,VND0000009,T1,ACTIVE,2025-09-10 09:10:25,2026-05-08 02:09:06,78,78,37230,477.3076923076923,1.0,135219.39,1.0,1733.5819230769232
AGT0000018,EMP00238,Neha Singh,VND0000011,T2,ACTIVE,2024-11-17 20:47:40,2025-09-01 09:24:30,75,75,31808,424.1066666666667,0.0,0.0,0.0,0.0
AGT0000995,EMP00449,Rahul Verma,VND0000004,FIELD,INACTIVE,2025-01-06 01:07:39,2026-04-27 13:27:01,75,75,35768,476.9066666666667,2.0,143036.74,2.0,1907.1565333333333
AGT0000165,EMP00596,Vikram Shah,VND0000003,T3,SUSPENDED,2024-02-26 00:20:17,2025-11-28 10:41:27,77,77,32712,424.83116883116884,0.0,0.0,0.0,0.0
AGT0000302,EMP00275,Aarav Sharma,VND0000004,DIGITAL,ACTIVE,2024-06-14 14:10:29,2025-09-03 18:18:07,89,89,42175,473.87640449438203,3.0,321844.32,3.0,3616.2283146067416
AGT0000975,EMP00925,Rohan Patel,VND0000012,T2,INACTIVE,2025-09-14 04:39:20,2025-06-19 15:28:10,93,93,42819,460.4193548387097,2.0,176927.82,2.0,1902.4496774193549
AGT0000424,EMP00388,Priya Mehta,VND0000003,T1,ACTIVE,2025-03-02 11:45:59,2026-03-29 17:52:12,105,105,47332,450.7809523809524,2.0,148661.28,2.0,1415.8217142857143
AGT0000522,EMP00438,Rohan Patel,VND0000011,T3,ACTIVE,2024-08-07 20:59:28,2025-11-29 22:37:49,72,72,31775,441.31944444444446,0.0,0.0,0.0,0.0
AGT0000373,EMP00101,Ananya Rao,VND0000009,FIELD,INACTIVE,2024-08-04 11:39:24,2025-05-04 04:35:18,87,87,41845,480.97701149425285,3.0,304243.48,3.0,3497.0514942528735
AGT0000183,EMP00029,Vikram Shah,VND0000007,DIGITAL,INACTIVE,2025-10-15 20:25:13,2026-05-25 07:57:42,96,96,41969,437.1770833333333,0.0,0.0,0.0,0.0
AGT0000227,EMP00750,Aarav Sharma,VND0000003,FIELD,SUSPENDED,2024-07-03 11:12:04,2026-03-03 10:03:42,72,72,36383,505.31944444444446,0.0,0.0,0.0,0.0
AGT0000623,EMP00191,Sneha Das,VND0000003,T1,INACTIVE,2025-07-19 09:54:15,2026-01-16 06:24:51,87,87,35331,406.1034482758621,3.0,166548.28,3.0,1914.3480459770115
AGT0000308,EMP00798,Vikram Shah,VND0000010,T3,ACTIVE,2025-04-14 05:09:43,2026-07-08 23:08:59,91,91,41531,456.38461538461536,3.0,208598.63,3.0,2292.2926373626374
AGT0000933,EMP00976,Pooja Nair,VND0000009,T3,ACTIVE,2024-09-20 23:40:02,2026-02-18 08:34:28,94,94,42918,456.5744680851064,0.0,0.0,0.0,0.0
AGT0000020,EMP00744,Ananya Rao,VND0000007,T2,SUSPENDED,2024-11-24 01:55:24,2025-02-07 10:12:01,78,78,33983,435.6794871794872,1.0,128544.94,1.0,1648.0120512820513
AGT0000802,EMP01098,Vikram Shah,VND0000004,T1,INACTIVE,2025-10-05 12:04:56,2026-06-12 21:26:31,88,88,40326,458.25,2.0,283895.17000000004,2.0,3226.0814772727276
AGT0000921,EMP00511,Sneha Das,VND0000012,T3,INACTIVE,2025-05-10 13:30:33,2026-06-01 00:55:04,93,93,44413,477.55913978494624,0.0,0.0,0.0,0.0
AGT0000057,EMP00636,Ananya Rao,VND0000007,T1,SUSPENDED,2024-08-02 03:44:22,2026-07-29 15:37:23,92,91,46640,506.95652173913044,0.0,0.0,0.0,0.0
AGT0000485,EMP00460,Ananya Rao,VND0000002,DIGITAL,SUSPENDED,2024-02-26 01:46:16,2025-06-25 22:42:29,76,76,36635,482.0394736842105,2.0,69723.53,2.0,917.4148684210526
AGT0000055,EMP00415,Priya Mehta,VND0000015,T3,INACTIVE,2024-03-22 09:39:23,2025-07-08 06:14:44,98,98,48828,498.2448979591837,1.0,29542.52,1.0,301.45428571428573
AGT0000696,EMP00973,Rahul Verma,VND0000013,DIGITAL,INACTIVE,2024-08-14 23:20:35,2025-05-12 09:00:01,92,92,39823,432.85869565217394,2.0,177836.61,2.0,1933.0066304347824
AGT0000618,EMP01051,Amit Kumar,VND0000013,T2,SUSPENDED,2025-11-22 12:37:22,2025-12-28 13:12:33,91,91,39624,435.42857142857144,3.0,240440.94,3.0,2642.208131868132
AGT0000179,EMP00628,Priya Mehta,VND0000007,DIGITAL,ACTIVE,2025-10-03 11:41:44,2026-05-13 07:55:23,76,76,34394,452.55263157894734,3.0,146557.36,3.0,1928.3863157894734
AGT0000060,EMP00653,Rahul Verma,VND0000014,T3,SUSPENDED,2024-05-18 20:18:41,2025-06-02 09:15:47,66,66,33891,513.5,1.0,130352.3,1.0,1975.0348484848485
AGT0000893,EMP00902,Vikram Shah,VND0000009,DIGITAL,ACTIVE,2025-03-07 19:44:33,2025-11-28 16:46:45,94,94,41445,440.90425531914894,2.0,164496.49,2.0,1749.962659574468
AGT0000521,EMP00628,Rahul Verma,VND0000012,FIELD,INACTIVE,2025-11-03 18:36:35,2025-10-24 16:05:25,82,82,37664,459.3170731707317,5.0,437640.9,5.0,5337.084146341464
AGT0000638,EMP00927,Priya Mehta,VND0000015,T2,ACTIVE,2025-03-30 19:20:22,2026-06-21 14:03:27,81,81,37953,468.55555555555554,3.0,321095.76,3.0,3964.1451851851853
AGT0000647,EMP00168,Rohan Patel,VND0000005,T2,SUSPENDED,2024-05-12 10:12:50,2025-10-24 02:58:04,102,102,45820,449.2156862745098,1.0,120945.73,1.0,1185.742450980392
AGT0000143,EMP00640,Amit Kumar,VND0000005,FIELD,ACTIVE,2025-01-17 05:05:21,2025-11-02 20:21:59,100,100,50384,503.84,0.0,0.0,0.0,0.0
AGT0000718,EMP00638,Amit Kumar,VND0000008,T1,ACTIVE,2024-05-13 13:46:35,2025-05-27 23:33:29,99,99,44346,447.93939393939394,2.0,109614.51999999999,2.0,1107.2173737373737
AGT0000665,EMP01059,Rohan Patel,VND0000009,T3,INACTIVE,2024-06-21 01:18:56,2025-01-12 16:55:12,96,96,47714,497.0208333333333,2.0,48308.25,2.0,503.2109375
AGT0000843,EMP00324,Priya Mehta,VND0000007,DIGITAL,INACTIVE,2024-09-11 15:44:30,2026-04-30 02:32:54,79,78,36568,462.88607594936707,3.0,147669.38,3.0,1869.232658227848
AGT0000297,EMP00603,Pooja Nair,VND0000008,DIGITAL,SUSPENDED,2024-08-07 03:14:45,2025-09-05 08:23:51,90,90,43096,478.84444444444443,2.0,93945.19,2.0,1043.8354444444444
AGT0000648,EMP00321,Vikram Shah,VND0000009,T1,SUSPENDED,2024-03-22 01:18:21,2025-11-07 08:17:06,84,83,39666,472.2142857142857,4.0,247143.25,4.0,2942.1815476190477
AGT0000825,EMP00505,Priya Mehta,VND0000012,DIGITAL,SUSPENDED,2025-04-02 14:42:02,2026-01-10 10:56:37,80,80,37577,469.7125,1.0,46239.28,1.0,577.991
AGT0000157,EMP00542,Amit Kumar,VND0000014,FIELD,ACTIVE,2025-02-24 22:53:34,2025-01-28 02:03:47,86,86,39216,456.0,3.0,198277.38000000003,3.0,2305.5509302325586
AGT0000856,EMP00043,Sneha Das,VND0000010,FIELD,SUSPENDED,2025-04-06 18:19:17,2026-07-31 18:42:47,92,92,45731,497.07608695652175,5.0,481607.84,5.0,5234.8678260869565
AGT0000055,EMP00821,Vikram Shah,VND0000004,T1,INACTIVE,2024-02-15 08:56:05,2025-07-06 08:28:12,98,98,48828,498.2448979591837,1.0,29542.52,1.0,301.45428571428573
AGT0000992,EMP01064,Neha Singh,VND0000013,DIGITAL,INACTIVE,2025-05-24 20:06:16,2025-02-19 16:33:36,85,85,43789,515.1647058823529,2.0,162899.49,2.0,1916.464588235294
AGT0000678,EMP00494,Sneha Das,VND0000014,FIELD,ACTIVE,2025-02-02 17:53:40,2025-11-24 19:34:57,88,87,36981,420.2386363636364,1.0,76341.19,1.0,867.5135227272727
AGT0000572,EMP00666,Neha Singh,VND0000002,FIELD,SUSPENDED,2025-09-18 04:15:30,2025-03-18 13:30:48,97,97,42334,436.4329896907216,2.0,250117.66,2.0,2578.5325773195877
AGT0000061,EMP00134,Amit Kumar,VND0000011,T3,SUSPENDED,2024-11-21 04:37:54,2025-08-29 22:06:36,89,89,39074,439.03370786516854,2.0,100796.84999999999,2.0,1132.5488764044942
AGT0000356,EMP00263,Vikram Shah,VND0000006,T3,INACTIVE,2024-07-14 18:18:32,2026-02-28 03:00:08,96,96,41862,436.0625,0.0,0.0,0.0,0.0
AGT0000746,EMP01000,Pooja Nair,VND0000014,T1,SUSPENDED,2025-04-29 23:42:39,2026-06-14 17:09:15,95,95,43345,456.2631578947368,0.0,0.0,0.0,0.0
AGT0000307,EMP00828,Priya Mehta,VND0000008,FIELD,INACTIVE,2025-03-01 06:59:19,2026-05-05 14:57:06,79,79,34731,439.63291139240505,0.0,0.0,0.0,0.0
AGT0000195,EMP00474,Rahul Verma,VND0000014,T2,INACTIVE,2024-12-03 00:21:12,2025-05-08 15:00:04,114,114,55000,482.4561403508772,0.0,0.0,0.0,0.0
AGT0000291,EMP00350,Rohan Patel,VND0000002,T3,INACTIVE,2024-08-10 08:57:21,2026-06-02 05:56:30,89,89,37983,426.7752808988764,3.0,226708.24,3.0,2547.283595505618
AGT0000884,EMP00694,Ananya Rao,VND0000013,DIGITAL,INACTIVE,2024-03-16 00:55:28,2026-06-11 15:56:02,83,83,38052,458.4578313253012,2.0,143386.26,1.0,1727.5453012048195
AGT0000796,EMP00618,Amit Kumar,VND0000014,T2,SUSPENDED,2024-09-17 12:23:15,2025-02-15 20:38:17,97,97,46809,482.5670103092784,0.0,0.0,0.0,0.0
AGT0000966,EMP00427,Sneha Das,VND0000001,T3,ACTIVE,2024-12-12 18:59:09,2026-07-02 06:27:27,97,97,42685,440.0515463917526,0.0,0.0,0.0,0.0
AGT0000216,EMP00943,Vikram Shah,VND0000014,T2,SUSPENDED,2024-06-16 23:02:41,2026-04-06 14:37:21,108,108,51555,477.3611111111111,3.0,208642.57,3.0,1931.8756481481482
AGT0000084,EMP00696,Rahul Verma,VND0000005,DIGITAL,INACTIVE,2025-09-11 19:27:35,2025-07-21 07:13:05,105,105,45501,433.34285714285716,0.0,0.0,0.0,0.0
AGT0000972,EMP00060,Pooja Nair,VND0000005,T2,INACTIVE,2025-07-22 15:52:39,2025-07-25 07:31:04,96,95,43882,457.1041666666667,3.0,214760.99,3.0,2237.093645833333
AGT0000708,EMP00048,Sneha Das,VND0000007,FIELD,INACTIVE,2024-03-31 08:19:09,2025-05-10 07:49:54,78,77,31150,399.35897435897436,1.0,89064.06,1.0,1141.846923076923
AGT0000290,EMP00263,Rahul Verma,VND0000014,DIGITAL,ACTIVE,2024-11-08 07:54:06,2025-10-21 23:01:22,97,97,44786,461.7113402061856,2.0,233593.91999999998,2.0,2408.184742268041
AGT0000313,EMP00939,Priya Mehta,VND0000001,T1,INACTIVE,2024-07-11 22:11:05,2025-02-21 13:59:45,90,90,44052,489.46666666666664,0.0,0.0,0.0,0.0
AGT0000029,EMP00705,Aarav Sharma,VND0000002,DIGITAL,INACTIVE,2025-04-23 22:20:06,2025-08-01 20:39:28,88,88,37877,430.42045454545456,0.0,0.0,0.0,0.0
AGT0000440,EMP00156,Vikram Shah,VND0000004,T2,SUSPENDED,2024-10-30 19:29:44,2025-03-11 03:15:10,81,81,35608,439.60493827160496,0.0,0.0,0.0,0.0
AGT0000517,EMP01081,Amit Kumar,VND0000004,T3,SUSPENDED,2024-02-06 15:16:48,2025-12-29 18:31:18,101,101,49938,494.43564356435644,4.0,375211.58,4.0,3714.9661386138614
AGT0000063,EMP00611,Vikram Shah,VND0000011,T3,ACTIVE,2024-06-01 00:56:09,2026-03-18 00:38:34,96,96,47621,496.0520833333333,4.0,339040.0,3.0,3531.6666666666665
AGT0000458,EMP00041,Sneha Das,VND0000011,T2,SUSPENDED,2024-03-24 04:39:52,2026-05-20 18:19:52,89,89,38302,430.35955056179773,1.0,125900.44,1.0,1414.6116853932585
AGT0000234,EMP00950,Pooja Nair,VND0000003,T2,ACTIVE,2024-11-04 00:44:42,2025-04-17 01:41:24,82,82,39739,484.6219512195122,4.0,347299.48,3.0,4235.359512195122
AGT0000435,EMP00054,Sneha Das,VND0000015,T3,SUSPENDED,2025-06-26 09:37:42,2025-08-28 17:43:40,99,99,47085,475.6060606060606,1.0,26008.63,1.0,262.71343434343436
AGT0000978,EMP00763,Neha Singh,VND0000010,FIELD,INACTIVE,2024-07-22 01:36:19,2026-05-03 18:52:43,78,78,36771,471.4230769230769,0.0,0.0,0.0,0.0
AGT0000146,EMP00709,Amit Kumar,VND0000009,FIELD,ACTIVE,2025-11-28 02:47:55,2026-05-26 23:23:18,105,105,50612,482.0190476190476,0.0,0.0,0.0,0.0
AGT0000142,EMP00146,Vikram Shah,VND0000006,DIGITAL,INACTIVE,2024-05-19 03:25:10,2026-05-07 04:23:47,94,93,43496,462.72340425531917,2.0,60738.1,2.0,646.15
AGT0000057,EMP00710,Priya Mehta,VND0000015,T1,ACTIVE,2025-06-26 14:00:12,2025-03-17 07:54:29,92,91,46640,506.95652173913044,0.0,0.0,0.0,0.0
AGT0000988,EMP00980,Rahul Verma,VND0000005,FIELD,INACTIVE,2025-05-18 23:40:39,2025-06-20 21:05:16,82,81,33483,408.3292682926829,1.0,107150.4,1.0,1306.7121951219513
AGT0000616,EMP00520,Ananya Rao,VND0000005,FIELD,INACTIVE,2024-06-12 20:27:24,2025-03-26 21:28:29,97,97,47475,489.4329896907216,4.0,361383.28,4.0,3725.6008247422683
AGT0000577,EMP00442,Amit Kumar,VND0000010,T3,INACTIVE,2024-03-27 06:26:07,2026-06-22 10:52:36,99,99,46639,471.1010101010101,1.0,131230.95,1.0,1325.5651515151517
AGT0000587,EMP00028,Aarav Sharma,VND0000002,T2,ACTIVE,2025-11-16 04:51:49,2025-11-01 08:53:55,75,75,36497,486.62666666666667,2.0,130898.83,2.0,1745.3177333333333
AGT0000705,EMP00917,Ananya Rao,VND0000009,T2,INACTIVE,2024-12-17 19:35:26,2025-10-07 03:22:13,79,79,38986,493.49367088607596,1.0,43406.09,1.0,549.4441772151898
AGT0000956,EMP00158,Vikram Shah,VND0000010,T3,ACTIVE,2025-06-06 03:59:52,2025-06-07 07:40:01,88,88,37536,426.54545454545456,4.0,269639.04,4.0,3064.08
AGT0000634,EMP01071,Sneha Das,VND0000010,T2,SUSPENDED,2024-05-31 10:05:54,2025-02-09 00:34:42,87,87,43742,502.7816091954023,3.0,342586.21,2.0,3937.7725287356325
